status1,ean,asin,brand,Weblink,product_description,image_location,Amazon_Item_model_number,Amazon_Bestsellers_Rank,Bullet_Description,Amazon_Landed_Price,IPG_Cat_Desc_1_name,IPG_Cat_Desc_1_P,Item_Weight,Dimensions,shipping_weight,ProductDimensions
56,855366002331,B00B6ZGSVI,,https://www.amazon.co.uk/dp/B00B6ZGSVI,"JayBird BBX1MB BlueBuds X Sport Bluetooth Headphones - (Black - Discontinued by Manufacturer)",https://images-na.ssl-images-amazon.com/images/I/51UJPdHqLXL._SL1000_.jpg,BBXWH,1958,"The smallest bluetooth headset available today
Control your music from your headset
Compatible with any A2DP Bluetooth stereo device
Sweat proof, lifetime warranty against sweat
Up to 8 Hours of talk time/8hrs audio playback","80.00 ",Earphones,"Headphones & Earphones",,"12.7 x 5.3 x 18.4 cm ; 227 g","363 g",
56,855366002621,B013HSW50Y,Jaybird,https://www.amazon.co.uk/dp/B013HSW50Y,"The SAMSUNG Galaxy Tab 8.9 Bluetooth Keyboard and case is a Bluetooth connected full Qwerty keyboard that is installed in a case specifically made for the Tab 8.9.The Tablet clips into the case in a landscape position. When opened, the built-in support stand is deployed and allows you to view the screen and work comfortably on the keyboard. The keyboard has extra functionality keys that allow you to easily access functions and features of your device as well as charge it while in use. On the side of the case is a Micro USB socket to recharge the Keyboard as and when you need to without needing to have the case open. The case also has access holes so you can charge the Tablet without removing it from the case.This is a full Qwerty keyboard with extra keys to allow you to easily access key features and functions of your device. The keys themselves are responsive and give excellent feedback when pressed. Being Bluetooth this means there is no physical connection to the tablet device creating no extra drain on the tablets battery.The custom fit clip-in cradle is part of the case and holds the tablet with minimal obstruction to your device. Built into the back of the case is a fold out stand that allows you to stand your tablet up at an easy-to-view angle and allows the keyboard to be used whilst looking at the screen.On the case there are openings to coincide with the 30pin connector and a 3.5mm jack socket on the device.",https://images-eu.ssl-images-amazon.com/images/I/41sNC5o1FbL.jpg,X2-A,,"Manufacturer's warranty: 1 year (s),Connection: Bluetooth,Wireless music & calls with complete remote controls,Patented secure-fit enhanced comfort sport ear fins,Comply premium sport foam ear tip,8 hour super-capacity battery HD,SHIFTPremium Bluetooth Audio Premium Sound & Warm Bass, outperforms most wierd headphones",,Earphones,"Headphones & Earphones",,NA1,"721 g","18.5 x 5.1 x 12.1 cm ; 299 g "
56,855366002614,B013HSW40Y,JayBird,https://www.amazon.co.uk/dp/B013HSW40Y,"Manufactured from a new ultra high-clarity plastic, we've been able to increase the thickness without impairing screen colour or clarity. Each kit contains screen cleaning cloths to make perfect-fitting quick and easy. Perfect protection for the screen of your device. Pack contains 10 screen protectors. Enhance your device with this high quality Terrapin accessory. Sony Xperia U Screen Protector Case / Guard / Film / Cover 10-in-1 PackÂ ",https://images-eu.ssl-images-amazon.com/images/I/31K3xRrwqfL.jpg,FBA_X2-S,,"One Wireless Comfort außergewöhnlicher, a stereo sound high definition,Interchangeable Nasal and 3 different sizes (foam, available in silicone and comply?,Power 12 mW RMS,Rechargeable battery li-polymer 100 mAh,Weight 13.8 g",139.99,"Studio Headphones","Recording & Computer",,NA1,"318 g","2.2 x 1.3 x 2.9 cm ; 13.6 g "
56,855366002393,B00NVOOL8E,Jaybird,https://www.amazon.co.uk/dp/B00NVOOL8E,"Reign knows how ready your body is to be active, knows how much sleep you need tonight, and automatically displays your day by activity, holding you accountable to the active life you already embrace. You often have more in you than you know. With Go-Zone you'll get a score each morning that tells you how ready your body is to be active today. At Jaybird, we're into being active for the thrill of it, so we're using heart rate in a very different way. By measuring the variability in time between each heart beat (Heart Rate Variability - HRV), Reign can detect patterns of fatigue or recovery. You'll love it when Reign gives you a Go-Score on downer days, and it gets you out the door. You'll be stoked at how much is really in the tank and how incredible you feel when you get-after-it.",https://images-eu.ssl-images-amazon.com/images/I/41IAtvKiSvL.jpg,R1-B-LXL,448024,"ACTIVITY & SPORT: Automatically recognizes and displays your day by activity and sport,SLEEP: Automatically recognizes your sleep and knows how much you need tonight to be fully rested and at your best tomorrow,GO-ZONE: Reads your body and lets you know when it wants to be active It's great fuel when you need a spark",,"Activity Trackers","Sports Technology",,"17.8 x 2.5 x 2.5 cm ; 136 g","408 g",
56,855366002430,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,855366002416,B00NVOQJP2,Jaybird,https://www.amazon.co.uk/dp/B00NVOQJP2,,https://images-eu.ssl-images-amazon.com/images/I/41viRUu1soL.jpg,R1-W-LXL,1079242,"ACTIVITY & SPORT: Automatically recognizes and displays your day by activity and sport,SLEEP: Automatically recognizes your sleep and knows how much you need tonight to be fully rested and at your best tomorrow,GO-ZONE: Reads your body and lets you know when it wants to be active It's great fuel when you need a spark",47.61,Categories,"Sports & Outdoors",,"17.8 x 2.5 x 2.5 cm ; 136 g","204 g",
56,050644649202,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,050644649219,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644649226,B00HZK0OAO,"Monster Power",https://www.amazon.co.uk/dp/B00HZK0OAO,"The AV 550G+ UK has 6 surge protected outlets, 2448 Joules of surge protection, Monster Green Power, 1 pair low-loss protected coax connections for cable AV/antenna, and a Connected Equipment Warranty of #150,000. The AV 550G+ features, 1.5m power cords, Fireproof MOVs, and Dual Mode Plus Power Protection. H 349, W 190, D 50 mm.",https://images-eu.ssl-images-amazon.com/images/I/41Xl6OtvNeL.jpg,,157834,"6 sockets,2448 Joules Protection",63.00,"Coaxial Cables",Cables,"880 g","31 x 19 x 5.2 cm","880 g",
56,50644699733,B01G21BZMC,Monster,https://www.amazon.co.uk/dp/B01G21BZMC,"Protect your home entertainment system with the Monster EXP800AVU surge Protector. Protect up to 8 appliances at once by plugging the mains lead into one of the sockets on the surge plug and let the surge protector do its thing giving you peace of mind that all appliances are protected. The EXP800AVU will protect phone lines and two pairs of Coax cables, two USB ports and has a 1.5 meter cable length. With a number of handy features like; fire proof, Dual mode power protection and connected equipment warranty. Being a compact design the Monster surge protector will fit nicely behind your TV unit.",https://images-eu.ssl-images-amazon.com/images/I/31sZl0FM12L.jpg,121841-00,,"Fireproof MOV power protection protects your home, not just your equipment,918 Joules of Protection,150,000 Connected Equipment Warranty,Dual surge protected USB charging outputs for smartphones and tablets,Includes AV antenna connections for added protection against surges via aerials and satellite dishes",49.99,Cables,Accessories,,NA1,"1.2 Kg","17.7 x 5 x 44.4 cm ; 993 g "
56,50644655159,B0086SKGQQ,Monster,https://www.amazon.co.uk/dp/B0086SKGQQ,"Connector Type:Headphones ( mini-phone stereo 3.5 mm 4-pole ), Noise Isolating:Yes, Headphones Form Factor:Circumaural, Connectivity Technology:Wired, Sound Output Mode:Stereo",https://images-eu.ssl-images-amazon.com/images/I/31KDkq-kQUL.jpg,"MH INS OE BK NI CUA",,"Personalize your look through interchangeable headbands,Passive noise isolation,Super-comfortable ear cushions for long trips,Includes a ControlTalk cable for controlling music and phone calls from iPad, iPhone and iPod,Includes bonus matching colour Raptor headband",,"Portable Headphones",Accessories,,NA1,"680 g","7 x 17.8 x 19 cm ; 322 g "
56,50644657054,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50674638153,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,849933003401,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,849933003425,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,849933004286,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644300806,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644246760,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644087394,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644391538,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644354144,B001U8A1OQ,"Monster Cable",https://www.amazon.co.uk/dp/B001U8A1OQ,,,"J2 CAMMINIUSB-2M EU",,,,"USB Cables",Cables,,NA,"222 g",NA
56,50644500978,B001UE7IZA,,https://www.amazon.co.uk/dp/B001UE7IZA,,,"MP HTS1600 UK",,,,Accessories,Products,,NA,"5.6 Kg",NA
56,50644649219,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644501319,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644501487,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644501500,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644526435,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644538360,B005LF2SHM,,https://www.amazon.co.uk/dp/B005LF2SHM,,https://images-eu.ssl-images-amazon.com/images/I/11nmROny%2B7L.jpg,"Monster 122186 Ethernet Cable",576019,,,"Ethernet Cables",Cables,,NA,"118 g",NA
56,50644550638,B003DR92MO,"Monster Cable",https://www.amazon.co.uk/dp/B003DR92MO,"MONSTER HP HS ETHERNET CABLE 7FT",https://images-eu.ssl-images-amazon.com/images/I/31-W59r5nvL.jpg,"HPM 700 NET5-7 EU",174958,"First End Connector: 1 x RJ-45 Male Network,Second End Connector: 1 x RJ-45 Male Network,Cable Length: 7 ft.,Frequency Band: High Speed Rated Up to 1 Gbps.",3.99,"Ethernet Cables",Cables,"141 g","28 x 13 x 5 cm","141 g",
56,50644550676,B0035XLUE4,"Monster Cable",https://www.amazon.co.uk/dp/B0035XLUE4,"MONSTER HP HS MINI USB CABLE 3FT",https://images-eu.ssl-images-amazon.com/images/I/41mxLdTJ9%2BL.jpg,"HPM 700 USBM-3 EU",254128,"Conductor: Copper,Connector on first end: 1 x type A male USB,Connector on second end: 1 x mini type B male USB,Cable length: 3 ft",4.32,"USB Cables",Cables,"40.8 g","27.2 x 12 x 2.6 cm","40.8 g",
56,50644555473,B003UTUMQK,"Monster Cable",https://www.amazon.co.uk/dp/B003UTUMQK,"MONSTER HP HS A TO B USB CABLE 12FT",https://images-eu.ssl-images-amazon.com/images/I/31OV-j13CWL.jpg,"HPM 700 USB-12 EU**",477995,"Length: 3.7 m,Connector(s): 1 x 4 pin USB type A - male, connector(s): 1 x 4 pin USB type B - male,Compliant standards: USB / hi-speed USB,Shipping weight (in pounds): 0.5,Type: USB cable",,"USB Cables",Cables,"240 g","27.6 x 12.2 x 4.6 cm","240 g",
56,50644682629,B00H2C9G68,Monster,https://www.amazon.co.uk/dp/B00H2C9G68,,https://images-eu.ssl-images-amazon.com/images/I/51yNzC7LozL.jpg,122449,,"Monster essentials VGA cable to connect laptops and computers to projectors, screens, etc.,With high density, triple layer shielding for superior prevention of and eliminating EM Radio Frequency Interference.,Low loss nitrogen dielectric maximizes signal strength, even when the cable is curved,24 K gold plated connectors maximise signal transfer and corrosion resistance,Length: 5 m",,Categories,"Everything Else","522 g","7.3 x 13.3 x 21 cm","522 g",
56,50644633935,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644726682,B019Y45LZQ,Monster,https://www.amazon.co.uk/dp/B019Y45LZQ,"Monster Cable HDMI 4ft",https://images-eu.ssl-images-amazon.com/images/I/311ek%2BZJBlL.jpg,"MC HME HD AS2-4 EFS",,"V-Grip connectors,1080p,High speed for 1080p uses",13.55,Cables,Accessories,,NA1,"9.1 g","5.7 x 15.2 x 28.6 cm "
56,50644358807,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644372919,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644365553,A,,https://www.amazon.co.uk/dp/A,,,,,,,,,,A,,NA
56,50644555060,B002THIHIY,"Monster Cable",https://www.amazon.co.uk/dp/B002THIHIY,"7 FT CABLE (1/8 STEREO MINI TO RCAS)",https://images-eu.ssl-images-amazon.com/images/I/41O7LR68uLL.jpg,MN123984,,"8-Cut Turbine RCA and Split-Tip center pin for better signal transfer,Mini-jack to RCA connection for connecting iPod, iPhone or iPad and home stereo,24K gold contacts for greater signal integrity,Time Correct Windings for more accurate audio reproduction,Dual Balanced conductors deliver more natural audio",,RCA,Cables,,NA,"159 g",NA
