ean,asin,Weblink,product_description,image_location,Amazon_Item_model_number,Amazon_Bestsellers_Rank,Bullet_Description,Amazon_Landed_Price,IPG_Cat_Desc_1_name,IPG_Cat_Desc_1_P,packagedimensions_height,packagedimensions_length,packagedimensions_width,packagedimensions_weight,itemdimensions_height,itemdimensions_length,itemdimensions_width,itemdimensions_weight
0884955041307,B015ZD05B0,https://www.amazon.com/dp/B015ZD05B0,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31Nxpyzs89L.jpg,0203218,1751154,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.8,6,0.8,0.05,0.55,1.38,7.68,17
0884955041314,B015ZD054M,https://www.amazon.com/dp/B015ZD054M,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31VIImAsA1L.jpg,203342,1053452,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.8,6,0.8,0.05,0.55,1.38,7.68,17
0884955041321,B015ZD05FG,https://www.amazon.com/dp/B015ZD05FG,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31iYTbFMDEL.jpg,203198,302093,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.71,7.09,0.79,0.04,0.55,1.38,7.68,17
0884955041338,B015ZD05LA,https://www.amazon.com/dp/B015ZD05LA,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31hN3mI7XwL.jpg,0203199,666726,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.59,6.1,0.59,0.04,0.55,1.38,7.68,0.04
0884955041345,B015ZD054W,https://www.amazon.com/dp/B015ZD054W,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/317WddKgfuL.jpg,0203178,922079,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,17
0884955041352,B015ZD059W,https://www.amazon.com/dp/B015ZD059W,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31MJGjH-RiL.jpg,0203344,825968,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.6,6,0.6,0.05,0.55,1.38,7.68,17
0884955041369,B015ZD0934,https://www.amazon.com/dp/B015ZD0934,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31bTGphqWaL.jpg,0203213,207323,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",1.94,"Permanent Markers & Marker Pens","Markers & Highlighters",0.7,6,0.7,0.05,0.55,1.38,7.68,0.04
0884955041376,B015ZD08XK,https://www.amazon.com/dp/B015ZD08XK,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31SWiib2NAL.jpg,203204,615883,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.8,6,0.8,0.05,0.55,1.38,7.68,0.04
0884955041383,B015ZD08YO,https://www.amazon.com/dp/B015ZD08YO,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31ebX8yWR3L.jpg,203161,513629,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.7,6.2,0.7,0.05,0.55,1.38,7.68,0.04
0884955041390,B015ZD09GG,https://www.amazon.com/dp/B015ZD09GG,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31Y4Tq0c5JL.jpg,0203160,647839,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.7,6,0.7,0.05,0.55,1.38,7.68,0.04
0884955041406,B015ZD08YE,https://www.amazon.com/dp/B015ZD08YE,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31PN73RXJML.jpg,203159,325587,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.8,6,0.8,0.05,0.55,1.38,7.68,0.11
0884955041413,B015ZD08XU,https://www.amazon.com/dp/B015ZD08XU,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31Ii81ylIyL.jpg,203158,933244,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.45,"Permanent Markers & Marker Pens","Markers & Highlighters",0.8,6,0.8,0.05,0.55,1.38,7.68,17
0884955041420,B015ZD09IO,https://www.amazon.com/dp/B015ZD09IO,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31L45%2BnLN3L.jpg,203157,687054,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.8,6,0.8,0.05,0.55,1.38,7.68,0.11
0884955041437,B015ZD0CTA,https://www.amazon.com/dp/B015ZD0CTA,"<p>Winsor and Newton ProMarkers can be used on ink-resistant surfaces including glass, wood, plastic and acetate.</p><p>In a 148-colour collection ranging from subtle pastels to intense, vibrant colours, ProMarkers feature a broad chisel nib and fine bullet nib, with malleable, alcohol-based and blend-friendly translucent ink offering professional quality and streak-free coverage.</p>",https://images-eu.ssl-images-amazon.com/images/I/31UxjLX%2BJZL.jpg,0203017,636520,"148 shades ranging from intensely vibrant to subtle pastels,Blend-friendly, with malleable, alcohol-based, translucent ink,Twin-tipped, with a broad chisel nib and fine bullet nib,High quality nibs for consistent, streak-free coverage,Skilfully versatile: it can be used on ink-resistant surfaces like acetate, glass, plastic and wood",2.20,"Permanent Markers & Marker Pens","Markers & Highlighters",0.75,6,0.75,0.01,0.55,1.38,7.68,0
